use_static_covariates,use_covariates,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,520.6571768273636,642.7269744377343,537.4085191066223,566.9308901239068,54.030464647399675,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,514.8636910401916,644.3165608079968,532.8540432371929,564.011431695127,57.25730529471933,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,492.11031770616415,687.7554123281967,581.869790321741,587.245173452034,79.96216530444923,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,504.223224177426,688.7142359954187,581.4939881820075,591.4771494516173,75.6482253244492,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,505.4300083298626,678.074617607247,570.3140377707206,584.6062212359434,71.20271604973072,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,563.0013601103707,836.1991443669305,673.9088279623074,691.0364441465363,112.18815670645792,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,624.3590977717616,642.7637424510622,594.4029492919618,620.5085965049285,19.930066879779645,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,566.2213650562267,653.1728186172428,645.8031985370679,621.7324607368458,39.3674072703014,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,554.4401043835902,608.6726328873385,538.2777026499375,567.1301466402888,30.106914268317553,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,543.7715584652227,608.3721463713036,551.6836051384839,567.9424366583368,28.770021332931986,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,558.6037075697626,613.527230841316,534.8416597251145,568.9908660453976,32.95223382786234,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,541.1999276343189,641.5018966055811,672.888654727197,618.530159655699,56.16200218835132,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,527.117704472095,635.1388991566013,654.1130394887547,605.4565477058169,55.93290784344108,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,559.0469300551854,630.1334113390255,700.2429088140359,629.8077500694156,57.64347691262406,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,652.1341703977508,670.9709589754268,564.495071194294,629.2000668558238,46.395103898644045,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,582.0792562994586,594.840849906289,592.5816914827155,589.8339325628211,5.560407788275265,False,
False,True,True,no-covid,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,694.6913615420659,705.316305966264,583.7467807684299,661.2514827589199,54.9754883803096,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,471.5113374635569,570.0835866566014,401.306145746564,480.96702328890746,69.22674644892723,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,471.5461808881716,569.9886362453145,397.9464870106206,479.8271013813689,70.47957392741135,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,469.0692894887547,571.846911833611,397.7621946584756,479.5594653269471,71.4558373184625,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,442.59707751978345,442.7683811432736,366.4563244481466,417.2739277037346,35.933539919455136,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,435.6227527592669,452.76196168263226,376.01929651707627,421.46800365299185,32.88998688430221,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,438.37212906080805,449.36505167117866,375.9679586630571,421.2350464650146,32.321747224141994,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,356.06948419929194,350.48314634527287,486.1553011765931,397.56931057371935,62.681257650508506,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,375.02022529675133,411.0256304664723,420.7028122396918,402.24955600097184,19.655182517898194,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,368.0737975062474,371.6342659308621,431.7734872188671,390.4938502186589,29.225280802784315,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,321.45561172428154,360.46927230841317,365.0655251718034,348.996803068166,19.56475232957473,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,323.8469278425656,357.23068799458554,365.8201734954186,348.9659297775233,18.104658865396306,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,316.75592357351104,348.3094543940025,362.04414488754685,342.36984095168674,18.95986995965206,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,395.0618170814243,368.182662562474,363.034155169721,375.42621160453973,14.042661996601685,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,385.693840196793,370.2721612088713,346.1910399312786,367.38568044564767,16.2555966895841,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,401.5317536963765,360.15411195855893,339.9759975010412,367.2206210519923,25.621988515993714,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,412.4849476780508,464.63744585589336,640.1687455747606,505.76371303623495,97.39440553854236,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,429.1018196845065,448.921252603082,541.5278684662641,473.18364691795085,48.99933295183496,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,438.67666818513123,481.94257171491057,655.0909955487297,525.2367451495905,93.50429352745893,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,435.05341407226155,537.9670248073719,413.8731243492295,462.29785440962104,54.20036088256727,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,435.3595199916702,535.3113882236569,414.9018255414411,461.85757791892274,52.606881690311425,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,436.8797952675968,537.0657696012079,413.32616123490214,462.42390870123563,53.64854125382245,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,390.9344048052895,454.81781913785926,382.0898728394419,409.2806989275302,32.40142408610248,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,384.8387554664723,453.17517818096627,382.381105138484,406.79834626197413,32.808717494140666,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,388.46292560391504,454.770669382549,380.9907280820491,408.074774356171,33.159597838205926,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,429.72681031341114,424.487750156185,358.6708538109121,404.29513809350277,32.33206277630864,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,405.75345871511865,365.5414487453145,413.87900288942103,395.05797011661804,21.133305348495146,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,393.75370926176595,394.48068565181177,383.96328053415243,390.7325584825767,4.7957944510573345,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,384.85864366409834,372.9771884110787,345.93241657122036,367.9227495487991,16.288509305252962,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,396.905693591212,381.5356512911288,358.48139382028324,378.974246234208,15.790868671920567,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,388.25516985110374,385.2404979695961,348.04081932007495,373.8454957135916,18.288120998230426,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,418.2174746199501,354.5737074396084,362.5279240420658,378.43970203387477,28.31396339113555,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,402.3045490160349,374.6850035141607,384.5959991930446,387.19518390774675,11.424437092431317,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,407.33509019679303,384.7343874947938,390.866721288005,394.3120663265306,9.542911592098388,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,410.80411989795914,380.99403933256974,426.0378182267805,405.9453258191031,18.707243057047553,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,439.2113179404415,503.7524349229488,475.4353381403583,472.7996970012495,26.414628503893372,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,417.1937548157019,627.0096165660142,469.36709613182,504.5234891711787,89.1913782797416,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,548.0721639421074,462.269086708663,494.7175049458559,501.6862518655421,35.373856550707835,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,545.6585826218242,462.17032850895464,489.08745145251976,498.9721208610995,34.793219269386896,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,552.4741832830072,466.5825451634736,491.5228384006664,503.52652228238236,36.077783512510436,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,444.0465770772594,421.0883309037901,445.7144176905457,436.94977522386506,11.236383908742193,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,425.4524238598501,406.7733743752603,436.93092943044564,423.05224255518533,12.42819870155716,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,454.41243310079125,409.8160975895461,444.36969765202,436.1994094474524,19.101020780177496,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,384.5337112140774,473.9175463348605,415.8102275093711,424.7538283527697,37.034744877923885,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,424.2659264369013,461.9906333298626,444.2047681955435,443.48710932076915,15.409405206677457,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,445.7158733340275,474.5328266867972,435.6207904258642,451.95649681556296,16.48728151377621,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,360.4564613702624,350.54611516034987,341.65985709079547,350.88747787380254,7.677476993835946,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,364.95751093294456,348.79995835068723,335.96477353186174,349.90741427183116,11.862111938576936,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,352.254729409621,332.5607055653894,338.58342786859646,341.13295428120233,8.23968880847336,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,406.44829914618913,426.79714884423163,428.3539000676801,420.533116019367,9.979726728260758,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,411.67758941586834,471.2165805914202,454.93547167846737,445.943213895252,25.124601390940306,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,458.9036208871304,429.7666723500625,430.31402696793003,439.6614400683743,13.60811133762271,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,481.07541909620994,652.2521859381508,576.8265464910454,570.051383841802,70.04664397531985,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,392.4534765462308,763.8379161026656,747.734222589546,634.6752050794807,171.40275487171093,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,478.56368023740106,679.6885284777175,665.7189447105374,607.9903844752185,91.69602370533738,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,534.7677724125365,441.8095891034985,502.9305700749688,493.1693105303346,38.57259477878441,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,539.0262227977926,447.0501503279884,501.7648974385673,495.9470901881161,37.77375312431654,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,536.4826219543941,446.7351167482299,501.4724888067472,494.89674250312373,36.93312878044885,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,405.3323810391504,398.05927972719695,436.9002293315285,413.43063003262523,16.859044439346576,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,428.19781822678044,386.80465339962524,441.7394269314869,418.91396618596417,23.368066062985157,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,421.2598192159516,392.2795553935859,437.7283695595585,417.0892480563653,18.78729934683104,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,432.74081736776355,506.04322652019994,389.0358594075386,442.60663443183404,48.274781196918624,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,374.6849743596418,531.2881961942941,387.8724925812162,431.2818877117174,70.91978549246237,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,410.8815164254478,473.1393369950021,435.109474177426,439.71010919929194,25.623991849710173,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,341.8465966003749,377.45336747709285,399.8438262703041,373.0479301159239,23.881311676762593,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,341.56240693981675,377.54787263119533,390.76014863598505,369.95680940233234,20.789783191256397,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,339.7688399364848,388.435471288005,390.5178877290712,372.907399651187,23.447917029481427,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,392.0366684454394,443.3659226624323,525.076429092045,453.49300673330555,54.78328730589548,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,384.71623750520615,487.1266834131612,527.029556695127,466.29082587116477,59.93813435171217,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,441.68506364535614,459.0847439868804,494.68979058204917,465.1531994047619,22.060445489268183,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,442.14414631924194,534.6974997396918,558.211352951895,511.68433300360965,50.100588794236664,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,497.26756403581845,522.630519705331,518.1085034881299,512.6688624097598,11.04572772220204,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,538.5375076790921,552.261041753436,518.3292425031237,536.3759306452172,13.936667740075784,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,497.816289436693,445.9122896709705,527.9470090587255,490.55852938879633,33.88146107575213,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,499.28148635985013,446.5912014525198,527.0757642648897,490.98281735908654,33.37755875996881,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,499.0616782069971,445.8414966420242,513.3060716888797,486.069748845967,29.03400182492585,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,453.7133940285299,393.99769210745524,436.916627316743,428.209237817576,25.1443199404201,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,451.2274471574343,396.98096769575176,440.8484716003748,429.68562881785357,23.510663222421023,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,456.952552191795,396.7972589546022,431.9186137286547,428.5561416250173,24.67312289515277,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,442.4346241149522,478.12135099958357,490.042103680758,470.1993595984313,20.226821936430543,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,433.41802426072474,475.21392609850074,567.2337204550188,491.95522360474814,55.89790347073501,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,413.0428177061641,474.04311029258645,467.9781367138693,451.6880215708732,27.4382313865931,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,382.4900580487297,364.28772646813826,341.7072959183674,362.8283601450785,16.681441470370384,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,371.83090066638897,364.7056398375677,353.09824031653477,363.2115936068305,7.720201705069411,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,372.47387650978766,370.87156093815076,348.4116611568097,363.91903286824936,10.984861912205872,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,409.14316274468973,483.51051410870474,393.43489691795094,428.6961912571151,39.28651079848821,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,407.8268721366098,463.19985995418574,354.780541180758,408.60242442385123,44.265398690446084,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,410.96648440753853,435.07302816534775,399.5134922948772,415.1843349559211,14.820320402906027,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,515.2785858756768,481.7925144471054,545.6223388692213,514.2311463973346,26.06894024869604,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,451.176206788838,484.16220572157437,483.38416310912123,472.90752520651114,15.369645142388624,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,570.2582323771345,557.9525855112454,496.2370042430237,541.4826073771345,32.385497664068566,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,437.4777262078301,597.7710897802998,435.12006325489375,490.12295974767454,76.12480790688696,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,437.8831762807163,601.922809896918,444.16432697313616,494.65677105025685,75.8918771713868,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,441.6660159829238,596.8930597927947,445.81895902748863,494.79267826773577,72.21577696807813,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,415.9442669720949,440.08153321532694,444.18227275093716,433.402690979453,12.457967806461648,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,415.5425792638484,437.2489527800917,448.20456333298625,433.66536512564215,13.572837487447659,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,417.93866292690547,445.21088257496876,439.2780994897959,434.14254833055674,11.711074684955967,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,535.0347347459392,407.51528646917956,398.1479103758851,446.8993105303346,62.43837860892257,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,637.0836225791337,310.3362523427739,412.5049428623491,453.3082725947522,136.47867910906476,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,544.2408664358601,336.4384695179092,404.6158288213245,428.4317215916979,86.49029464839333,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,350.98931044356516,361.84265579446065,416.9142158215327,376.5820606865195,28.86128698565525,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,352.1476123229904,351.5122061120367,414.5290093971262,372.72960927738444,29.557777578170843,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,331.51683269991673,375.5560027072053,408.78734433569343,371.95339324760516,31.648244693847566,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,395.12065545606,364.1473321012078,451.3389872709287,403.53565827606553,36.08975281299303,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,393.3228516763848,388.86979669929195,450.6143559975011,410.9356681243926,28.115904492604976,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,398.3189923469387,394.9704867763432,461.4506285141607,418.24670254581423,30.58035902010582,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,582.1983778894212,509.12727704602247,463.0694153477718,518.1316900944051,49.049206720203195,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,590.8142359954187,416.7265692680134,428.84401134943766,478.7949388709565,79.36393092097131,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,531.57341719596,411.418347433361,477.02882392753014,473.34019618561706,49.122395967471334,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,434.87594335693456,429.03449812578094,455.644531184923,439.85165755587946,11.4190415153621,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,429.7607220949604,426.88094010308214,455.2241598552687,437.28860735110374,12.73672691608614,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,431.70036404102456,430.01765592461476,457.2431337203248,439.65371789532134,12.456552183487446,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,437.4086872657226,486.9341555601833,496.6431804456478,473.66200775718454,25.939592981246935,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,466.1680519835486,480.3976119325281,517.5986206268223,488.0547615142996,21.68332389235007,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,485.9716674042066,480.37006416597245,504.3900562265722,490.24392926558374,10.26090219252843,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,463.82222641607666,526.1504190962099,824.9971921855478,604.9899458992782,157.63585086001942,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,447.163575983965,485.23348617763435,622.2318364743858,518.2096328786616,75.17886957659141,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,414.3328141920033,506.36455773635987,637.6195262390671,519.43896605581,91.6240290858058,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,370.9068221574344,397.55941092253227,360.79329302894627,376.4198420363043,15.50767331312421,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,371.6406158892129,397.3771232038734,349.36496863286135,372.79423590864917,19.617846908697217,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,373.1752938879634,397.34827168367343,350.8608072157435,373.79479092912675,18.98348265558369,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,356.9959027488546,392.9996323146606,391.9602092877968,380.6519147837707,16.73270807140442,False,
